banque,nom_agence,ville,localisation,note,sentiment,avis,topic,date_avis,langue,topic_clean,topic_name,topic_category
Al Barid Bank,Al Barid Bank,Rabat,"X4JM+CC2, Rabat 10112",0.0,Neutre,service trop long pour acheter un timbre il faut plus de 15 minutes,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Rabat,"X4JM+CC2, Rabat 10112",0.0,Negatif,c très null le non respect des clients surtout la jeune femme a droite,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Rabat,"X4JM+CC2, Rabat 10112",0.0,Neutre,service médiocre aucun respect des clients,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Rabat,"X4JM+CC2, Rabat 10112",0.0,Neutre,tres satifaite du personnel qui est tres serviable,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Rabat,"256C+6QW, Rabat",0.0,Neutre,service désagréable,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Casablanca,"HCFR+7MP, Casablanca 20250",0.0,Neutre,comment vous demandez aux gents d'ouvrir des comptes bancaires chez vous alors que le minimum qui est le délais de traitement est très longs ça fait une heure que je suis devant la porte de votre banque pour juste faire un versement j'attend mon tour ps 1 j'ai fais le tour de vos agences a casa et elles sont toutes pleines ps2 la plupart de vos clients sont des personnes très âgées qui attendent dehors vos portes msakan ça fait plus qu'une heure merci de revoir votre gestion a ce niveau ce n'est pas digne d'une grande structure comme la votre,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Casablanca,"HCFR+7MP, Casablanca 20250",0.0,Neutre,prestations très médiocres,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Casablanca,"H88J+8R3 20220 Quartier:, Bd Oued Oum Errabia, Casablanca 20100",0.0,Neutre,service lamentable il faut attendre un temps fou pour faire un versement un seul guichet est ouvert pour exécuter toutes les opérations bancaires la mentalité de la mo9at3a subsiste dans notre cher royaume,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Casablanca,"H88J+8R3 20220 Quartier:, Bd Oued Oum Errabia, Casablanca 20100",0.0,Neutre,très serviable utile,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Casablanca,"H88J+8R3 20220 Quartier:, Bd Oued Oum Errabia, Casablanca 20100",0.0,Neutre,énormement bad service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Casablanca,"H88J+8R3 20220 Quartier:, Bd Oued Oum Errabia, Casablanca 20100",0.0,Neutre,service 0 ou kayna wahd li khdam ou toujours système 3ème maison t9il,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Casablanca,"H88J+8R3 20220 Quartier:, Bd Oued Oum Errabia, Casablanca 20100",0.0,Neutre,service neuf,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Rabat,"X4JM+CC2, Rabat 10112",0.0,Neutre,s'il y avait 0 étoile je mettrai,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Rabat,"X4JM+CC2, Rabat 10112",0.0,Negatif,service très très lent,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Rabat,"X4JM+CC2, Rabat 10112",0.0,Neutre,service vraiment,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Oujda,"Q3P5+RXQ, Oujda",0.0,Negatif,a 9h42 demain un lundi et il est toujours fermé voilà comment va le pays,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Meknès,"BD HAJ M'HAMED BEN CHAKROUNE, Meknès 50013",0.0,Positif,service impeccable et personnel dédié bonne climatisation et propreté la directrice est accessible et serviable,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Meknès,"BD HAJ M'HAMED BEN CHAKROUNE, Meknès 50013",0.0,Negatif,très mauvais service ce n'est pas ce qu'on attend de la banque al barid,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Meknès,Meknès,0.0,Positif,il faut qu'ils se lèvent très tôt pour conquérir avec les banques tous les efforts faits au niveau central se trouvent entachés dans cette agence à mon arrivée à 10h00 je prends mon ticket d'attente c27 et je vois que le c20 est affiché sur l'écran et bien il m'a fallu une heure et demi pour me présenter devant l'employé c27 guichet 7 je m'y rend et l'imbécile au bureau me renvoie vers le guichet 10 là aussi je dois faire la queue mais cette fois sans numéro lmouhimm n'importe quoi allah y3ti lboukoum lrara9,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Meknès,Meknès,0.0,Positif,service premium personnel compétent et serviable je recommande vivement leurs services,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Meknès,Meknès,0.0,Neutre,service à l'heure,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Meknès,Meknès,0.0,Positif,excellent endroit,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Tétouan,"HJCG+692, Av. Prince Héritier, Tétouan",0.0,Positif,les salariés sont pas professionnels et impoli ma carte bancaire a été bloquée dans leur guichet et j'ai revenu le lendemain pour la demander et vous savez quoi ils m'ont demandé de remplir un formulaire et de revenir l'après midi mais ils sont sérieux j'ai de la route à reprendre car j'habite pas à tetouan normalement si la carte était bloquée tu peux la récupérer sur le champ les salariés devraient être changer,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Tétouan,"HJCG+692, Av. Prince Héritier, Tétouan",0.0,Negatif,service très lent manque de guichet un seul guichet actif alors que la foule est longue,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Tétouan,"HJCG+692, Av. Prince Héritier, Tétouan",0.0,Neutre,c'est tellement cool ces jours ci et tellement mignon tetùan,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Tétouan,"HJCG+692, Av. Prince Héritier, Tétouan",0.0,Neutre,pénurie de main d'œuvre,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Tétouan,"HJCG+692, Av. Prince Héritier, Tétouan",0.0,Neutre,très sympathique,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Tétouan,"HJCG+692, Av. Prince Héritier, Tétouan",0.0,Positif,bon service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Taza,"3X6R+FF5, Fès",0.0,Neutre,les personnels sont poli,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,Safi,"8Q48+VJ6, Safi",0.0,Negatif,service catastrophique un seul guichet qui traite tout types de demandes pour un simple timbre je dois patienter une heure,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,El Jadida,"6FMW+RM8, El Jadida",0.0,Neutre,barid bank pris de château d eau est service des mines tout jour pas de conx des personnes qu'il ne voulait pas travailler tu parles seulement avec agent de sécurité,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank,El Jadida,"6FMW+RM8, El Jadida",0.0,Negatif,barid bank poste plateau près de mal3ab lachhab ont un service lamentable manque de professionnalisme plus une odeur puante et désagréable dans toute l agence,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Neutre,nous avons utilisé le guichet automatique ici pour retirer de l'argent lors d'une visite au royaume uni rien à redire le guichet automatique de droite sert à changer d'argent et le guichet automatique de gauche est destiné aux retraits aucun frais administratif sur les retraits interface simple parfois il faut attendre 10 à 15 minutes car c'est populaire,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Neutre,ne m'a rien facturé lors du retrait avec la carte revolut,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Neutre,atm sans frais de retrait cependant cela n'a fonctionné qu'en retirant au moins 1000 mad rien de moins n'a fonctionné,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Positif,face à la banque le guichet automatique de droite consiste à échanger des billets contre des billets le guichet automatique de gauche acceptera les cartes carte de débit gb utilisée aucun frais facturé les files d'attente peuvent être longues un processus simple et rapide,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Negatif,l'expérience a été incroyablement décevante l'agent de sécurité était extrêmement impoli et le personnel ne semblait pas intéressé à accomplir ses tâches mon rendez vous était prévu à 8h00 mais j'ai fini par attendre quatre heures même si mon rendez vous était censé se terminer à midi j'ai été obligé d'attendre une heure supplémentaire pour aggraver les choses j ai raté un examen à cause de ce retard inutile le manque de professionnalisme et de respect du temps des autres est inacceptable,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Positif,j'ai utilisé le guichet automatique pour retirer du mad en utilisant ma carte de débit en tant que touriste distribué des billets de 100 mad la première fois tout s'est bien passé cependant à notre retour vers 10h30 un autre jour le distributeur n'avait plus d'argent liquide tout comme l'autre guichet automatique de la barid bank à proximité devant le palais de la bahia décevant compte tenu de la popularité de ce guichet automatique auprès des touristes souvent une file d'attente pour retirer,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Positif,atm bon et fiable,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Positif,bon niveau,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Neutre,utilisez le distributeur postal rattaché à cette banque votre carte sage fonctionnera ici j'ai reçu 1 000 mad et cela m'a facturé 14 mad supplémentaires,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Neutre,le meilleur guichet automatique sans commission parmi les rares où revolut travaille,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Neutre,pas de frais pour une carte visa allemande super,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Positif,pas de frais de retrait je ne peux que recommander la machine,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Neutre,retrait sans frais au guichet automatique pour une carte américaine,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Neutre,meilleur guichet automatique aucun frais de service pour les cartes wise et internationales,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Al Barid Bank (Agence Jamaa Fena),Marrakech,"322 Saada, 4B Mhamid, Marrakech 40000",0.0,Negatif,le distributeur automatique n'a pas distribué d'argent au lieu de cela il a avalé ma carte et s'est écrasé j'ai ensuite dû dessiner un numéro à l'intérieur après 1h30 d'attente c'était mon tour l'employé de la banque était très gentil et j'ai été immédiatement aidé et on m'a rendu ma carte de manière générale je pense que la machine a un problème avec les cartes allemandes,Services bancaires,30/05/2025,fr,Services bancaires,Service Client,Expérience Client
