banque,nom_agence,ville,localisation,note,sentiment,avis,topic,date_avis,langue,topic_clean,topic_name,topic_category
Société Générale Maroc,Société Générale Bank,Tanger,"Q43R+M6C، Bloc4 N° 2 Residence RANIA Qartier, Tangier 90040",0.0,Negatif,il y a un problème avec beaucoup d'attente,Tarifs,06/05/2025,fr,Tarifs,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Safi,"Av. Moulay Idriss 1er, Safi 46000",0.0,Neutre,des zéros,Expérience générale,06/05/2025,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Tanger,"P37V+X5Q, Tanger",0.0,Negatif,pas mal,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Tanger,"Q43R+M6C، Bloc4 N° 2 Residence RANIA Qartier, Tangier 90040",0.0,Negatif,maltraitance à la porte de l'agence,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Agadir,"Av Hassan 1er Immeuble Annassim, Agadir 80060",0.0,Positif,très bien,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Agadir,"Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir 80010",0.0,Neutre,juste une banque,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Oujda,"ANGLE BOULEVARD MOULAY EL HASSAN ET, Rue Ibn Abdelmalek, Oujda 60022",0.0,Neutre,salutations,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,El Jadida,"Imm K Lot KOHEN. Av Bir Anzarane, Rte Marrakech, El Jadida 24000",0.0,Negatif,mauvais emplacement,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Mohammedia,"Angle Bd Yacoub El Mansour et Rue Youssef Ben Tachfine, Mohammedia 28810, Mohammédia 28810",0.0,Neutre,agence du parc,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Mohammedia,"et Bd de La Palestine, 777, Bd La Resistance, Quartier El Hourya, Mohammédia",0.0,Positif,c'est très bien,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale DR Marrakech,Marrakech,"238 Av. Mohammed V, Marrakech 40000",0.0,Neutre,n'existe pas,Expérience générale,06/05/2025,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale GAB,El Jadida,"Gab Eqdom El Jadida, 24000",0.0,Neutre,a bagj,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Grande Poste,Rabat,"Angle rue de Damase et rue du Caire, Rabat 10020",0.0,Neutre,au dessus de,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Société Générale Maroc,Société Générale Grande Poste,Rabat,"Angle rue de Damase et rue du Caire, Rabat 10020",0.0,Neutre,service pitoyable,Expérience générale,Date inconnue,mixed,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Laayoune,Laâyoune,"Hôtel Al Massira Av. Makka, Laayoune 70000",0.0,Neutre,tu peux,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Marrakech Al Massira,Marrakech,"Massira I, Lot 658 Route d'Essaouira, Marrakech 40155",0.0,Neutre,nuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu et âges et maux et douleurs,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Société Générale Maroc,Société Générale Marrakech Al Massira,Marrakech,"Massira I, Lot 658 Route d'Essaouira, Marrakech 40155",0.0,Neutre,service 0,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Meknes Principale,Meknès,"Place l'union afriquaine, Meknès 50020",0.0,Neutre,jamais visite,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Rabat Moulay Youssef rabat,Rabat,"3 Av. Moulay Youssef, Rabat 10030",0.0,Neutre,service 0,Expérience générale,06/05/2025,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Taza,Taza,"Immeuble Al Wifaq Bd. Hassan II, Taza 35000",0.0,Neutre,emplacement incorrect,"Topic 6: remerc, plais, avis",06/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
Société Générale Maroc,Société Générale Tetouan Sidi Mandri,Tétouan,"AV HASSAN 2 PLACE AL HAMAMA AL BAIDA, Tétouan 93000",0.0,Neutre,disparu,Expérience générale,06/05/2025,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Tetouan Sidi Mandri,Tétouan,"AV HASSAN 2 PLACE AL HAMAMA AL BAIDA, Tétouan 93000",0.0,Neutre,l agence n est plus la,Expérience générale,06/05/2025,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Tiznit,Tiznit,"Bd. Mohammed V, place Youssoufia, Tiznit 85000",0.0,Neutre,la page j adore le maroc tiznit sur facebook beaucoup de soins culturels pour étudier tashlheet musique historiquement shopping,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
Umnia Bank,Guichet CIH Bank / Fondation Arrawaj,Taroudant,"F49G+H9X, Bd Mokhtar Soussi, Taroudant",0.0,Neutre,j'adore,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Umnia Bank,Inconnu,Taourirt,Inconnu,0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",06/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank,Casablanca,"397 Rte d'El Jadida, Casablanca",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Agadir Kettani,Taourirt,"Av. General Kettani, Agadir 80000",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Casablanca Oulfa,Casablanca,"Rond-point George, Bd Oued Oum Rabia, Casablanca",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Fes Imam Malik,Fès,"Bd Abou Obeida bnou El Jarrah, Fes 30050",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Fkih Ben Saleh,Azilal,"Résidence Radios, Av. Hassan II, Fkih Ben Salah",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",06/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Inzegane,Taourirt,"Rdc hôtel al morjane, Place de la marche verte, Inezgane 80000",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",30/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Marrakech Medina,Marrakech,"Avenue Houmane El fetouaki, Marrakech 40000",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",30/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Marrakech Menara,Marrakech,"El Khattabi et, Angle Bd Abdelkrim, Bd Moulay Rachid, Marrakech 40000",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Nador Bab Europa,Taourirt,"Angle rue El Araich et, Rue Marrakech, Nador 62000",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Ouarzazate,Azilal,"W3CM+3X5 Hôtel Essalam, 5, Boulevard Mohammed V (RDC de l, Ouarzazate 45000",0.0,Neutre,tank toi,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Umnia Bank,Umnia Bank Rabat Agdal,Rabat,"9 Rue Jabal Bouiblane، valle Ould Amir Street, Rabat",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Settat,Taroudant,"Rés. Arbaoui, Bd Hassan II, Settat 26300",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",06/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Tanger Dar Tounsi,Tanger,"Angle Route Rgaye et Rue Echahid Ahrach Mohamed -Hay Nahda n°11 Bis, Tanger 90060",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",06/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
Umnia Bank,Umnia Bank Tiznit,Taourirt,"LOT N° 2, LOTISSEMENT OUMNIA, COMMUNE URBAINE, Tiznit 85000",0.0,Neutre,nous vous remercions pour votre avis et au plaisir de vous accompagner,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
